catalogue_release,physical_object_id,host_system_id,measurement_id,object_id,source_key,ra_deg,dec_deg,redshift,alias_kind
v3-dataset-catalogue,HZA-THRILS-25501,HZS-THRILS-25501,THRILS25501_davis26,THRILS-25501,davis26_thrils_blagn,214.863029,52.889436,6.57,source_object_id
v3-dataset-catalogue,HZA-THRILS-40467,HZS-THRILS-40467,THRILS40467_davis26,THRILS-40467,davis26_thrils_blagn,214.923949,52.948385,5.27,source_object_id
v3-dataset-catalogue,HZA-THRILS-44774,HZS-THRILS-44774,THRILS44774_davis26,THRILS-44774,davis26_thrils_blagn,214.828433,52.853442,5.11,source_object_id
v3-dataset-catalogue,HZA-THRILS-49400,HZS-THRILS-49400,THRILS49400_davis26,THRILS-49400,davis26_thrils_blagn,215.000179,52.907742,5.11,source_object_id
v3-dataset-catalogue,HZA-UHZ1,HZS-UHZ1,UHZ1_bogdan24,UHZ1,uhz1_xray_evidence_history,3.567066666666667,-30.37785694444445,10.3,source_object_id
v3-dataset-catalogue,HZA-UHZ1,HZS-UHZ1,UHZ1_zou26,UHZ1 / UNCOVER-26185,uhz1_xray_evidence_history,3.567066666666667,-30.37785694444445,10.054,source_object_id
v3-dataset-catalogue,HZA-UNCOVER-4286,HZS-UNCOVER-4286,UNCOVER4286_greene24,UNCOVER-4286,greene24_uncover_blagn,3.619202,-30.42327,5.84,source_object_id
v3-dataset-catalogue,HZA-A2744-QSO1,HZS-A2744-QSO1,UNCOVER13123_greene24,A2744-QSO1,greene24_uncover_blagn,3.579829,-30.40157,7.04,source_object_id
v3-dataset-catalogue,HZA-UNCOVER-13821,HZS-UNCOVER-13821,UNCOVER13821_greene24,UNCOVER-13821,greene24_uncover_blagn,3.620607,-30.399951,6.34,source_object_id
v3-dataset-catalogue,HZA-UNCOVER-20466,HZS-UNCOVER-20466,UNCOVER20466_greene24,UNCOVER-20466,greene24_uncover_blagn,3.640409,-30.386437,8.5,source_object_id
v3-dataset-catalogue,HZA-UNCOVER-23608,HZS-UNCOVER-23608,UNCOVER23608_greene24,UNCOVER-23608,greene24_uncover_blagn,3.542815,-30.380646,5.8,source_object_id
v3-dataset-catalogue,HZA-UNCOVER-35488,HZS-UNCOVER-35488,UNCOVER35488_greene24,UNCOVER-35488,greene24_uncover_blagn,3.578984,-30.362598,6.26,source_object_id
v3-dataset-catalogue,HZA-UNCOVER-38108,HZS-UNCOVER-38108,UNCOVER38108_greene24,UNCOVER-38108,greene24_uncover_blagn,3.530009,-30.358013,4.96,source_object_id
v3-dataset-catalogue,HZA-UNCOVER-41225,HZS-UNCOVER-41225,UNCOVER41225_greene24,UNCOVER-41225,greene24_uncover_blagn,3.533994,-30.353308,6.76,source_object_id
v3-dataset-catalogue,HZA-UNCOVER-45924,HZS-UNCOVER-45924,UNCOVER45924_greene24,UNCOVER-45924,greene24_uncover_blagn,3.584758,-30.34363,4.46,source_object_id
v3-dataset-catalogue,HZA-RUBIES-EGS-61496,HZS-RUBIES-EGS-61496,RUBIESEGS61496_kocevski25,RUBIES-EGS-61496,kocevski25_lrd_blagn,214.972445,52.962196,5.079,source_object_id
v3-dataset-catalogue,HZA-RUBIES-EGS-55604,HZS-RUBIES-EGS-55604,RUBIESEGS55604_kocevski25,RUBIES-EGS-55604,kocevski25_lrd_blagn,214.983037,52.956006,6.986,source_object_id
v3-dataset-catalogue,HZA-RUBIES-EGS-927271,HZS-RUBIES-EGS-927271,RUBIESEGS927271_kocevski25,RUBIES-EGS-927271,kocevski25_lrd_blagn,215.078257,52.948504,6.786,source_object_id
v3-dataset-catalogue,HZA-RUBIES-UDS-50716,HZS-RUBIES-UDS-50716,RUBIESUDS50716_kocevski25,RUBIES-UDS-50716,kocevski25_lrd_blagn,34.313132,-5.226765,6.17,source_object_id
v3-dataset-catalogue,HZA-RUBIES-UDS-59971,HZS-RUBIES-UDS-59971,RUBIESUDS59971_kocevski25,RUBIES-UDS-59971,kocevski25_lrd_blagn,34.260537,-5.20912,5.365,source_object_id
v3-dataset-catalogue,HZA-RUBIES-UDS-63166,HZS-RUBIES-UDS-63166,RUBIESUDS63166_kocevski25,RUBIES-UDS-63166,kocevski25_lrd_blagn,34.312143,-5.202546,6.518,source_object_id
v3-dataset-catalogue,HZA-SKYFIRE-299,HZS-SKYFIRE-299,SKYFIRE299_skyfire26,SKYFIRE-299,skyfire26_ceers_blagn,214.805753,52.878045,5.6229,source_object_id
v3-dataset-catalogue,HZA-SKYFIRE-1090,HZS-SKYFIRE-1090,SKYFIRE1090_skyfire26,SKYFIRE-1090,skyfire26_ceers_blagn,214.91251,52.949436,6.229,source_object_id
v3-dataset-catalogue,HZA-SKYFIRE-1867,HZS-SKYFIRE-1867,SKYFIRE1867_skyfire26,SKYFIRE-1867,skyfire26_ceers_blagn,214.817678,52.877856,5.4457,source_object_id
v3-dataset-catalogue,HZA-SKYFIRE-2086,HZS-SKYFIRE-2086,SKYFIRE2086_skyfire26,SKYFIRE-2086,skyfire26_ceers_blagn,214.858256,52.905539,5.4806,source_object_id
v3-dataset-catalogue,HZA-SKYFIRE-3519,HZS-SKYFIRE-3519,SKYFIRE3519_skyfire26,SKYFIRE-3519,skyfire26_ceers_blagn,214.925759,52.945659,5.0885,source_object_id
v3-dataset-catalogue,HZA-SKYFIRE-9382,HZS-SKYFIRE-9382,SKYFIRE9382_skyfire26,SKYFIRE-9382,skyfire26_ceers_blagn,214.926772,52.914039,5.073,source_object_id
v3-dataset-catalogue,HZA-SKYFIRE-12630,HZS-SKYFIRE-12630,SKYFIRE12630_skyfire26,SKYFIRE-12630,skyfire26_ceers_blagn,214.869654,52.855608,5.1033,source_object_id
v3-dataset-catalogue,HZA-SKYFIRE-17484,HZS-SKYFIRE-17484,SKYFIRE17484_skyfire26,SKYFIRE-17484,skyfire26_ceers_blagn,214.799323,52.774004,5.0334,source_object_id
v3-dataset-catalogue,HZA-SKYFIRE-20952,HZS-SKYFIRE-20952,SKYFIRE20952_skyfire26,SKYFIRE-20952,skyfire26_ceers_blagn,214.880185,52.812566,5.2802,source_object_id
v3-dataset-catalogue,HZA-SKYFIRE-21749,HZS-SKYFIRE-21749,SKYFIRE21749_skyfire26,SKYFIRE-21749,skyfire26_ceers_blagn,214.876034,52.806109,5.7958,source_object_id
v3-dataset-catalogue,HZA-SKYFIRE-22814,HZS-SKYFIRE-22814,SKYFIRE22814_skyfire26,SKYFIRE-22814,skyfire26_ceers_blagn,214.943538,52.84903,5.2413,source_object_id
v3-dataset-catalogue,HZA-SKYFIRE-23289,HZS-SKYFIRE-23289,SKYFIRE23289_skyfire26,SKYFIRE-23289,skyfire26_ceers_blagn,214.894556,52.812162,5.9343,source_object_id
v3-dataset-catalogue,HZA-SKYFIRE-23961,HZS-SKYFIRE-23961,SKYFIRE23961_skyfire26,SKYFIRE-23961,skyfire26_ceers_blagn,214.899699,52.81284,5.0,source_object_id
v3-dataset-catalogue,HZA-SKYFIRE-25941,HZS-SKYFIRE-25941,SKYFIRE25941_skyfire26,SKYFIRE-25941,skyfire26_ceers_blagn,214.934979,52.829364,5.9469,source_object_id
v3-dataset-catalogue,HZA-SKYFIRE-26079,HZS-SKYFIRE-26079,SKYFIRE26079_skyfire26,SKYFIRE-26079,skyfire26_ceers_blagn,214.955188,52.843018,5.0015,source_object_id
v3-dataset-catalogue,HZA-SKYFIRE-30148,HZS-SKYFIRE-30148,SKYFIRE30148_skyfire26,SKYFIRE-30148,skyfire26_ceers_blagn,214.931119,52.808158,6.5491,source_object_id
v3-dataset-catalogue,HZA-SKYFIRE-44039,HZS-SKYFIRE-44039,SKYFIRE44039_skyfire26,SKYFIRE-44039,skyfire26_ceers_blagn,214.822229,52.750196,5.9128,source_object_id
v3-dataset-catalogue,HZA-SKYFIRE-83652,HZS-SKYFIRE-83652,SKYFIRE83652_skyfire26,SKYFIRE-83652,skyfire26_ceers_blagn,214.871873,52.880432,5.6669,source_object_id
v3-dataset-catalogue,HZA-SKYFIRE-92141,HZS-SKYFIRE-92141,SKYFIRE92141_skyfire26,SKYFIRE-92141,skyfire26_ceers_blagn,214.896761,52.875796,6.1365,source_object_id
v3-dataset-catalogue,HZA-SKYFIRE-504101,HZS-SKYFIRE-504101,SKYFIRE504101_skyfire26,SKYFIRE-504101,skyfire26_ceers_blagn,214.947772,52.836333,4.8814,source_object_id
v3-dataset-catalogue,HZA-SKYFIRE-530722,HZS-SKYFIRE-530722,SKYFIRE530722_skyfire26,SKYFIRE-530722,skyfire26_ceers_blagn,214.87172,52.914307,4.3569,source_object_id
v3-dataset-catalogue,HZA-SKYFIRE-534080,HZS-SKYFIRE-534080,SKYFIRE534080_skyfire26,SKYFIRE-534080,skyfire26_ceers_blagn,214.949994,52.855774,5.2761,source_object_id
v3-dataset-catalogue,HZA-CEERS-1019,HZS-CEERS-1019,CEERS1019_larson23,CEERS-1019,larson23_ceers1019,215.03539,52.89066,8.679,source_object_id
v3-dataset-catalogue,HZA-J0647-1045,HZS-J0647-1045,J06471045_killi24,J0647-1045,killi24_j0647_lrd_blagn,101.933406,70.198268,4.5319,source_object_id
v3-dataset-catalogue,HZA-ZS7,HZS-ZS7,ZS7_ubler24,ZS7,ubler24_zs7_offset_blagn,150.099,2.3436,7.15,source_object_id
v3-dataset-catalogue,HZA-GN-Z11,HZS-GN-Z11,GNZ11_maiolino24,GN-z11,maiolino24_gnz11_agn,189.106083,62.242056,10.603,source_object_id
v3-dataset-catalogue,HZA-GN-42437,HZS-GN-42437,GN42437_chisholm24,GN-42437,chisholm24_gn42437_nev,189.17219,62.30564,5.58724,source_object_id
v3-dataset-catalogue,HZA-CEERS-1025,HZS-CEERS-1025,CEERS1025_tang25,CEERS-1025,tang25_high_ionization,214.967594,52.933005,8.7166,source_object_id
v3-dataset-catalogue,HZA-GS-81034,HZS-GS-81034,GS81034_tang25,GS-81034,tang25_high_ionization,53.088307,-27.840416,5.3904,source_object_id
v3-dataset-catalogue,HZA-GS-20025526,HZS-GS-20025526,GS20025526_tang25,GS-20025526,tang25_high_ionization,53.099439,-27.880489,7.9507,source_object_id
v3-dataset-catalogue,HZA-CEERS-23,HZS-CEERS-23,CEERS23_mazzolari24,CEERS-23,mazzolari24_ceers_nlagn,,,8.8802,source_object_id
v3-dataset-catalogue,HZA-CEERS-355,HZS-CEERS-355,CEERS355_mazzolari24,CEERS-355,mazzolari24_ceers_nlagn,,,6.0995,source_object_id
v3-dataset-catalogue,HZA-CEERS-428,HZS-CEERS-428,CEERS428_mazzolari24,CEERS-428,mazzolari24_ceers_nlagn,,,6.1022,source_object_id
v3-dataset-catalogue,HZA-CEERS-496,HZS-CEERS-496,CEERS496_mazzolari24,CEERS-496,mazzolari24_ceers_nlagn,,,6.5809,source_object_id
v3-dataset-catalogue,HZA-CEERS-613,HZS-CEERS-613,CEERS613_mazzolari24,CEERS-613,mazzolari24_ceers_nlagn,,,6.7288,source_object_id
v3-dataset-catalogue,HZA-CEERS-669,HZS-CEERS-669,CEERS669_mazzolari24,CEERS-669,mazzolari24_ceers_nlagn,,,5.2714,source_object_id
v3-dataset-catalogue,HZA-CEERS-689,HZS-CEERS-689,CEERS689_mazzolari24,CEERS-689,mazzolari24_ceers_nlagn,,,7.5457,source_object_id
v3-dataset-catalogue,HZA-CEERS-1029,HZS-CEERS-1029,CEERS1029_mazzolari24,CEERS-1029,mazzolari24_ceers_nlagn,,,8.61,source_object_id
v3-dataset-catalogue,HZA-CEERS-1064,HZS-CEERS-1064,CEERS1064_mazzolari24,CEERS-1064,mazzolari24_ceers_nlagn,,,6.7905,source_object_id
v3-dataset-catalogue,HZA-CEERS-1173,HZS-CEERS-1173,CEERS1173_mazzolari24,CEERS-1173,mazzolari24_ceers_nlagn,,,4.9955,source_object_id
v3-dataset-catalogue,HZA-CEERS-1212,HZS-CEERS-1212,CEERS1212_mazzolari24,CEERS-1212,mazzolari24_ceers_nlagn,,,4.2772,source_object_id
v3-dataset-catalogue,HZA-CEERS-1400,HZS-CEERS-1400,CEERS1400_mazzolari24,CEERS-1400,mazzolari24_ceers_nlagn,,,4.4893,source_object_id
v3-dataset-catalogue,HZA-CEERS-1477,HZS-CEERS-1477,CEERS1477_mazzolari24,CEERS-1477,mazzolari24_ceers_nlagn,,,4.6307,source_object_id
v3-dataset-catalogue,HZA-CEERS-1536,HZS-CEERS-1536,CEERS1536_mazzolari24,CEERS-1536,mazzolari24_ceers_nlagn,,,5.0338,source_object_id
v3-dataset-catalogue,HZA-CEERS-1539,HZS-CEERS-1539,CEERS1539_mazzolari24,CEERS-1539,mazzolari24_ceers_nlagn,,,4.8838,source_object_id
v3-dataset-catalogue,HZA-CEERS-1561,HZS-CEERS-1561,CEERS1561_mazzolari24,CEERS-1561,mazzolari24_ceers_nlagn,,,6.1965,source_object_id
v3-dataset-catalogue,HZA-CEERS-1605,HZS-CEERS-1605,CEERS1605_mazzolari24,CEERS-1605,mazzolari24_ceers_nlagn,,,4.6305,source_object_id
v3-dataset-catalogue,HZA-CEERS-1658,HZS-CEERS-1658,CEERS1658_mazzolari24,CEERS-1658,mazzolari24_ceers_nlagn,,,4.6035,source_object_id
v3-dataset-catalogue,HZA-CEERS-1732,HZS-CEERS-1732,CEERS1732_mazzolari24,CEERS-1732,mazzolari24_ceers_nlagn,,,4.6598,source_object_id
v3-dataset-catalogue,HZA-CEERS-1746,HZS-CEERS-1746,CEERS1746_mazzolari24,CEERS-1746,mazzolari24_ceers_nlagn,,,4.5602,source_object_id
v3-dataset-catalogue,HZA-CEERS-1767,HZS-CEERS-1767,CEERS1767_mazzolari24,CEERS-1767,mazzolari24_ceers_nlagn,,,4.5455,source_object_id
v3-dataset-catalogue,HZA-CEERS-1836,HZS-CEERS-1836,CEERS1836_mazzolari24,CEERS-1836,mazzolari24_ceers_nlagn,,,4.4694,source_object_id
v3-dataset-catalogue,HZA-CEERS-2168,HZS-CEERS-2168,CEERS2168_mazzolari24,CEERS-2168,mazzolari24_ceers_nlagn,,,5.6541,source_object_id
v3-dataset-catalogue,HZA-CEERS-4210,HZS-CEERS-4210,CEERS4210_mazzolari24,CEERS-4210,mazzolari24_ceers_nlagn,,,5.2549,source_object_id
v3-dataset-catalogue,HZA-CEERS-44804,HZS-CEERS-44804,CEERS44804_mazzolari24,CEERS-44804,mazzolari24_ceers_nlagn,,,5.508,source_object_id
v3-dataset-catalogue,HZA-GN-8224,HZS-GN-8224,GN8224_meow26,GN-8224,meow26_miri_agn,189.139221,62.235697,5.303,source_object_id
v3-dataset-catalogue,HZA-GN-11419,HZS-GN-11419,GN11419_meow26,GN-11419,meow26_miri_agn,189.287911,62.217458,5.1,source_object_id
v3-dataset-catalogue,HZA-GN-13928,HZS-GN-13928,GN13928_meow26,GN-13928,meow26_miri_agn,189.235613,62.20205,5.182,source_object_id
v3-dataset-catalogue,HZA-GN-96071,HZS-GN-96071,GN96071_meow26,GN-96071,meow26_miri_agn,189.105789,62.188837,5.162,source_object_id
v3-dataset-catalogue,HZA-GN-102397,HZS-GN-102397,GN102397_meow26,GN-102397,meow26_miri_agn,189.326121,62.263051,4.54,source_object_id
v3-dataset-catalogue,HZA-GN-104946,HZS-GN-104946,GN104946_meow26,GN-104946,meow26_miri_agn,189.32041,62.233585,5.188,source_object_id
v3-dataset-catalogue,HZA-GN-903,HZS-GN-903,GN903_meow26,GN-903,meow26_miri_agn,189.198327,62.297038,7.0337,source_object_id
v3-dataset-catalogue,HZA-GN-6404,HZS-GN-6404,GN6404_meow26,GN-6404,meow26_miri_agn,189.244312,62.247537,5.215,source_object_id
v3-dataset-catalogue,HZA-GS-18381,HZS-GS-18381,GS18381_meow26,GS-18381,meow26_miri_agn,53.069023,-27.807192,4.99,source_object_id
v3-dataset-catalogue,HZA-GS-20329,HZS-GS-20329,GS20329_meow26,GS-20329,meow26_miri_agn,53.067411,-27.812397,4.56,source_object_id
v3-dataset-catalogue,HZA-GS-39981,HZS-GS-39981,GS39981_meow26,GS-39981,meow26_miri_agn,53.094685,-27.865169,4.86,source_object_id
v3-dataset-catalogue,HZA-GS-185980,HZS-GS-185980,GS185980_meow26,GS-185980,meow26_miri_agn,53.097177,-27.76877,4.703,source_object_id
v3-dataset-catalogue,HZA-SMILES-MIRI-195,HZS-SMILES-MIRI-195,SMILESMIRI195_lyu24,SMILES-MIRI-195,lyu24_smiles_miri_agn,53.1377716,-27.85757,4.23,source_object_id
v3-dataset-catalogue,HZA-SMILES-MIRI-239,HZS-SMILES-MIRI-239,SMILESMIRI239_lyu24,SMILES-MIRI-239,lyu24_smiles_miri_agn,53.0916335,-27.853412,5.44,source_object_id
v3-dataset-catalogue,HZA-SMILES-MIRI-728,HZS-SMILES-MIRI-728,SMILESMIRI728_lyu24,SMILES-MIRI-728,lyu24_smiles_miri_agn,53.16197,-27.819145,4.5,source_object_id
v3-dataset-catalogue,HZA-SMILES-MIRI-1171,HZS-SMILES-MIRI-1171,SMILESMIRI1171_lyu24,SMILES-MIRI-1171,lyu24_smiles_miri_agn,53.1390362,-27.784439,4.67,source_object_id
v3-dataset-catalogue,HZA-SMILES-MIRI-1486,HZS-SMILES-MIRI-1486,SMILESMIRI1486_lyu24,SMILES-MIRI-1486,lyu24_smiles_miri_agn,53.1707935,-27.762313,5.26,source_object_id
v3-dataset-catalogue,HZA-SMILES-MIRI-1652,HZS-SMILES-MIRI-1652,SMILESMIRI1652_lyu24,SMILES-MIRI-1652,lyu24_smiles_miri_agn,53.1682879,-27.742041,4.12,source_object_id
v3-dataset-catalogue,HZA-SMILES-MIRI-2041,HZS-SMILES-MIRI-2041,SMILESMIRI2041_lyu24,SMILES-MIRI-2041,lyu24_smiles_miri_agn,53.1021939,-27.860942,4.15,source_object_id
v3-dataset-catalogue,HZA-SMILES-MIRI-2100,HZS-SMILES-MIRI-2100,SMILESMIRI2100_lyu24,SMILES-MIRI-2100,lyu24_smiles_miri_agn,53.1264884,-27.85266,6.08,source_object_id
v3-dataset-catalogue,HZA-SMILES-MIRI-2202,HZS-SMILES-MIRI-2202,SMILESMIRI2202_lyu24,SMILES-MIRI-2202,lyu24_smiles_miri_agn,53.1476271,-27.842047,5.4,source_object_id
v3-dataset-catalogue,HZA-SMILES-MIRI-2241,HZS-SMILES-MIRI-2241,SMILESMIRI2241_lyu24,SMILES-MIRI-2241,lyu24_smiles_miri_agn,53.1127004,-27.838266,5.21,source_object_id
v3-dataset-catalogue,HZA-SMILES-MIRI-2265,HZS-SMILES-MIRI-2265,SMILESMIRI2265_lyu24,SMILES-MIRI-2265,lyu24_smiles_miri_agn,53.1462743,-27.83461,5.16,source_object_id
v3-dataset-catalogue,HZA-SMILES-MIRI-2360,HZS-SMILES-MIRI-2360,SMILESMIRI2360_lyu24,SMILES-MIRI-2360,lyu24_smiles_miri_agn,53.1458622,-27.822749,8.22,source_object_id
v3-dataset-catalogue,HZA-SMILES-MIRI-2394,HZS-SMILES-MIRI-2394,SMILESMIRI2394_lyu24,SMILES-MIRI-2394,lyu24_smiles_miri_agn,53.1783755,-27.816309,5.13,source_object_id
v3-dataset-catalogue,HZA-SMILES-MIRI-2452,HZS-SMILES-MIRI-2452,SMILESMIRI2452_lyu24,SMILES-MIRI-2452,lyu24_smiles_miri_agn,53.1315827,-27.809901,4.94,source_object_id
v3-dataset-catalogue,HZA-SMILES-MIRI-2634,HZS-SMILES-MIRI-2634,SMILESMIRI2634_lyu24,SMILES-MIRI-2634,lyu24_smiles_miri_agn,53.1844382,-27.791313,4.11,source_object_id
v3-dataset-catalogue,HZA-SMILES-MIRI-2743,HZS-SMILES-MIRI-2743,SMILESMIRI2743_lyu24,SMILES-MIRI-2743,lyu24_smiles_miri_agn,53.1420807,-27.779849,5.92,source_object_id
v3-dataset-catalogue,HZA-SMILES-MIRI-2759,HZS-SMILES-MIRI-2759,SMILESMIRI2759_lyu24,SMILES-MIRI-2759,lyu24_smiles_miri_agn,53.1519645,-27.778252,5.94,source_object_id
v3-dataset-catalogue,HZA-SMILES-MIRI-2832,HZS-SMILES-MIRI-2832,SMILESMIRI2832_lyu24,SMILES-MIRI-2832,lyu24_smiles_miri_agn,53.1835182,-27.770134,8.38,source_object_id
v3-dataset-catalogue,HZA-SMILES-MIRI-3010,HZS-SMILES-MIRI-3010,SMILESMIRI3010_lyu24,SMILES-MIRI-3010,lyu24_smiles_miri_agn,53.169577,-27.738056,7.24,source_object_id
v3-dataset-catalogue,HZA-GHZ9,HZS-GHZ9,GHZ9_napolitano25,GHZ9,napolitano25_ghz9,3.478756,-30.34552,10.145,source_object_id
v3-dataset-catalogue,HZA-DJA-8219,HZS-DJA-8219,DJA8219_zhang25,DJA-8219,zhang25_narrow_line_lrds,215.078259,52.948497,6.785,source_object_id
v3-dataset-catalogue,HZA-DJA-12329,HZS-DJA-12329,DJA12329_zhang25,DJA-12329,zhang25_narrow_line_lrds,214.797537,52.818746,6.62,source_object_id
v3-dataset-catalogue,HZA-DJA-16321,HZS-DJA-16321,DJA16321_zhang25,DJA-16321,zhang25_narrow_line_lrds,34.324122,-5.252789,4.985,source_object_id
v3-dataset-catalogue,HZA-DJA-20547,HZS-DJA-20547,DJA20547_zhang25,DJA-20547,zhang25_narrow_line_lrds,34.455376,-5.231814,5.278,source_object_id
v3-dataset-catalogue,HZA-DJA-22015,HZS-DJA-22015,DJA22015_zhang25,DJA-22015,zhang25_narrow_line_lrds,34.374854,-5.275528,5.127,source_object_id
v3-dataset-catalogue,HZA-GHZ2,HZS-GHZ2,GHZ2_chavezortiz26,GHZ2,chavezortiz26_ghz2,,,12.34,source_object_id
v3-dataset-catalogue,HZA-ABELL2744-GREENE-8204-69688,HZS-ABELL2744-GREENE-8204-69688,abell2744greene820469688_mascia26,abell2744-greene_8204_69688,mascia26_compact_blue_ble,3.5649,-30.3482,4.307,source_object_id
v3-dataset-catalogue,HZA-NEXUS-OBS3-5105-10835,HZS-NEXUS-OBS3-5105-10835,nexusobs3510510835_mascia26,nexus-obs3_5105_10835,mascia26_compact_blue_ble,268.4377,65.1675,4.65,source_object_id
v3-dataset-catalogue,HZA-MACS1423-1208-4103248,HZS-MACS1423-1208-4103248,macs142312084103248_mascia26,macs1423_1208_4103248,mascia26_compact_blue_ble,215.9612,24.058,5.775,source_object_id
v3-dataset-catalogue,HZA-JADES-GDN198-1181-38147,HZS-JADES-GDN198-1181-38147,jadesgdn198118138147_mascia26,jades-gdn198_1181_38147,mascia26_compact_blue_ble,189.2707,62.1484,5.87,source_object_id
v3-dataset-catalogue,HZA-GTO-WIDE-UDS12-1215-1259,HZS-GTO-WIDE-UDS12-1215-1259,gtowideuds1212151259_mascia26,gto-wide-uds12_1215_1259,mascia26_compact_blue_ble,34.4223,-5.2507,5.962,source_object_id
v3-dataset-catalogue,HZA-RUBIES-UDS32-4233-966096,HZS-RUBIES-UDS32-4233-966096,rubiesuds324233966096_mascia26,rubies-uds32_4233_966096,mascia26_compact_blue_ble,34.4667,-5.1009,6.166,source_object_id
v3-dataset-catalogue,HZA-CAPERS-COS07-6368-35805,HZS-CAPERS-COS07-6368-35805,caperscos07636835805_mascia26,capers-cos07_6368_35805,mascia26_compact_blue_ble,150.0554,2.2916,6.528,source_object_id
v3-dataset-catalogue,HZA-UNCOVER-2561-11254,HZS-UNCOVER-2561-11254,uncover256111254_mascia26,uncover_2561_11254,mascia26_compact_blue_ble,3.5804,-30.405,6.877,source_object_id
